"ROUTE","DEST. SIGN CODE","DESTINATION                                                                                        SIGN CODE                                                                            MESSAGE","DIR","DIV","DEPOT",,"LOC.                                                                                              CODE","RES. GROUP LOC. CODE","ALIEN GROUP LOC. CODE","EFFECTIVE
PICK CODE"
,9066,"A TRAIN LOCAL TO EUCLID AV",,,"ALL",,1193,1494,,
,9067,"A TRAIN TO 80 ST",,,"ALL",,1193,1494,,
,9068,"A TRAIN TO ROCKAWAY BL",,,"ALL",,1193,1494,,
,9069,"A TRAIN TO LEFFERTS BL",,,"ALL",,1193,1494,,
,9070,"A TRAIN EXPRESS TO JAY ST",,,"ALL",,1193,1494,,
,9071,"A TRAIN EXPRESS TO HOYT
SCHERMERHORN",,,"ALL",,1193,1494,,
,9072,"A TRAIN EXPRESS TO UTICA AV",,,"ALL",,1193,1494,,
,9073,"A TRAIN EXPRESS TO BWAY JCT",,,"ALL",,1193,1494,,
,9074,"A TRAIN EXPRESS TO EUCLID AV",,,"ALL",,1193,1494,,
,9075,"D TRAIN TO 36 ST",,,"ALL",,1193,1494,,
,9076,"D TRAIN TO 9 AV",,,"ALL",,1193,1494,,
,9077,"D TRAIN TO 62 ST",,,"ALL",,1193,1494,,
,9078,"D TRAIN TO BAY PKY",,,"ALL",,1193,1494,,
,9079,"D TRAIN TO B 50 ST",,,"ALL",,1193,1494,,
,9080,"D TRAIN TO CONEY ISLAND",,,"ALL",,1193,1494,,
,9081,"#7 TRAIN EXPRESS TO 61 ST",,,"ALL",,1193,1494,,"B8"
,9082,"#7 TRAIN EXPRESS TO MAIN ST",,,"ALL",,1193,1494,,"B8"
,9083,"#7 TRAIN EXPRESS TO 74 ST-ROOSEVELT",,,"ALL",,1193,1494,,"B8"
,9084,"#1 TRAIN TO 191 ST",,,"ALL",,1193,1494,,"D8"
,9085,"D TRAIN TO 205 ST",,,"ALL",,1193,1494,,
,9086,"D TRAIN TO BEDFORD  PK BL",,,"ALL",,1193,1494,,
,9087,"D TRAIN TO BEDFORD  PK BL - #4",,,"ALL",,1193,1494,,
,9088,,,,"ALL",,,,,
,9089,"Q TRAIN TO ATLANTIC AV - PACIFIC",,,"ALL",,1193,1494,,
,9090,"Q TRAIN TO PROSPECT PK",,,"ALL",,1193,1494,,
,9091,"Q TRAIN TO KINGS HWY",,,"ALL",,1193,1494,,
,9092,"Q TRAIN TO BRIGHTON BCH",,,"ALL",,1193,1494,,
,9093,"Q TRAIN TO W 8 ST",,,"ALL",,1193,1494,,
,9094,"Q TRAIN TO CONEY ISLAND",,,"ALL",,1193,1494,,
,9095,"F TRAIN LOCAL TO JAY ST",,,"ALL",,1193,1494,,
,9096,"F TRAIN LOCAL TO HOYT
SCHERMERHORN - A",,,"ALL",,1193,1494,,
,9097,"F TRAIN EXPRESS TO JAY ST",,,"ALL",,1193,1494,,
,9098,"F TRAIN EXPRESS TO HOYT SCHERMERHORN-A ",,,"ALL",,1193,1494,,
,9099,"F TRAIN TO 4 AV - R",,,"ALL",,1193,1494,,
,9100,"LIRR SERVICE",,,"ALL",,1193,1494,,
,9101,"MNR SERVICE",,,"ALL",,1193,1494,,
,9102,"F TRAIN EXPRESS TO CHURCH AV",,,"ALL",,1193,1494,,
,9103,"F TRAIN LOCAL TO CHURCH AV",,,"ALL",,1193,1494,,
,9104,"F TRAIN TO DITMAS AV",,,"ALL",,1193,1494,,
,9105,"F TRAIN TO 18 AV",,,"ALL",,1193,1494,,
,9106,"F TRAIN TO KINGS HWY",,,"ALL",,1193,1494,,
,9107,"F TRAIN TO AV X",,,"ALL",,1193,1494,,
,9108,"F TRAIN TO NEPTUNE AV",,,"ALL",,1193,1494,,
,9109,"F TRAIN TO W 8 ST",,,"ALL",,1193,1494,,
,9110,"F TRAIN TO CONEY ISLAND",,,"ALL",,1193,1494,,
,9111,"G TRAIN TO HOYT-SCHERMERHORN",,,"ALL",,1193,1494,,
,9112,"G TRAIN TO COURT SQ",,,"ALL",,1193,1494,,
,9113,"G TRAIN TO BEDFORD-NOSTRAND",,,"ALL",,1193,1494,,
,9114,"G TRAIN TO NASSAU AV",,,"ALL",,1193,1494,,
,9115,"S TRAIN TO HOWARD BCH",,,"ALL",,1193,1494,,
,9116,"S TRAIN TO B 98 ST",,,"ALL",,1193,1494,,
,9117,"S TRAIN TO B 90 ST",,,"ALL",,1193,1494,,
,9118,"S TRAIN TO B 67 ST",,,"ALL",,1193,1494,,
,9119,"S TRAIN TO ROCKAWAY PK",,,"ALL",,1193,1494,,
,9120,"S TRAIN TO FAR ROCKAWAY",,,"ALL",,1193,1494,,
,9121,"F TRAIN EXPRESS TO 7 AV",,,"ALL",,1193,1494,,
,9122,"J TRAIN TO HEWES ST",,,"ALL",,1193,1494,,
,9123,"J TRAIN TO CANAL ST",,,"ALL",,1193,1494,,
,9124,"J TRAIN TO ESSEX ST",,,"ALL",,1193,1494,,
,9125,"J TRAIN TO MARCY AV",,,"ALL",,1193,1494,,
,9126,"J TRAIN TO MYRTLE AV",,,"ALL",,1193,1494,,
,9127,"J TRAIN TO BWAY JCT",,,"ALL",,1193,1494,,
,9128,"J TRAIN TO CRESCENT ST",,,"ALL",,1193,1494,,
,9129,"J TRAIN TO CYPRESS HILLS",,,"ALL",,1193,1494,,
,9130,"J TRAIN TO JAMAICA via E",,,"ALL",,1193,1494,,
,9131,"L TRAIN TO BEDFORD AV",,,"ALL",,1193,1494,,
,9132,"L TRAIN TO LORIMER ST",,,"ALL",,1193,1494,,
,9133,"L TRAIN TO MYRTLE AV",,,"ALL",,1193,1494,,
,9134,"L TRAIN TO BWAY JCT",,,"ALL",,1193,1494,,
,9135,"L TRAIN TO CANARSIE",,,"ALL",,1193,1494,,
,9136,"M TRAIN TO METROPOLITAN AV",,,"ALL",,1193,1494,,
,9137,"M TRAIN TO WYCKOFF AV",,,"ALL",,1193,1494,,
,9138,"M TRAIN TO BWAY",,,"ALL",,1193,1494,,
,9139,"N TRAIN TO DITMARS BL",,,"ALL",,1193,1494,,
,9140,"N TRAIN TO QUEENSBORO PLZ",,,"ALL",,1193,1494,,
,9141,"N TRAIN TO KINGS HWY",,,"ALL",,1193,1494,,
,9142,"N TRAIN TO 86 ST",,,"ALL",,1193,1494,,
,9143,"N TRAIN TO QUEENS PLZ - R",,,"ALL",,1193,1494,,
,9144,"J TRAIN TO CHAMBERS ST",,,"ALL",,1193,1494,,"C8"
,9145,"F TRAIN LOCAL TO 7AV",,,"ALL",,1193,1494,,"B8"
,9146,"R TRAIN TO 95 ST",,,"ALL",,1193,1494,,
,9147,"R TRAIN TO 86 ST",,,"ALL",,1193,1494,,
,9148,"R TRAIN TO 59 ST",,,"ALL",,1193,1494,,
,9149,"R TRAIN TO 36 ST",,,"ALL",,1193,1494,,
,9150,"R TRAIN TO 
ATLANTIC AV/PACIFIC",,,"ALL",,1193,1494,,
,9151,"R TRAIN TO NORTHERN BL",,,"ALL",,1193,1494,,
,9152,"M TRAIN TO FOREST AV",,,"ALL",,1193,1494,,
,9153,"N TRAIN TO CONEY ISLAND",,,"ALL",,1193,1494,,
,9154,"L TRAIN TO HEWES ST - J",,,"ALL",,1193,1494,,
,9155,"L TRAIN TO MARCY AV - J",,,"ALL",,1193,1494,,
,9156,"S I R TRAIN TO 
ST GEORGE FERRY",,,"ALL",,1193,1494,,
,9157,"S I R TRAIN TO TOTTENVILLE",,,"ALL",,1193,1494,,
,9158,"S I R TRAIN TO GREAT KILLS",,,"ALL",,1193,1494,,
,9159,"COLUMBIA FOOTBALL",,,"ALL",,1193,1494,,
,9160,"COLUMBIA UNIVERSITY",,,"ALL",,1193,1494,,
,9161,"#2 TRAIN EXPRESS TO 96TH ST",,,"ALL",,1193,1494,,"B9"
,9162,"#2 TRAIN EXPRESS TO
149 ST-CONCOURSE",,,"ALL",,1193,1494,,"B9"
,9163,"#1 TRAIN TO 191 ST",,,"ALL",,1193,1494,,"B9"
,9164,"#2 TRAIN TO ATLANTIC AV",,,"ALL",,1193,1494,,"D9"
,9165,"G TRAIN TO 21 AV - QUEENSBRIDGE",,,"ALL",,1193,1494,,"B10"
,9166,"G TRAIN TO JAY ST",,,"ALL",,1193,1494,,"B10"
,"9167*","G TRAIN TO
21 ST-QUEENSBRIDGE",,,"ALL",,1193,1494,,"D10"
,9168,,,,,,,,,
,9169,,,,,,,,,
,9172,,,,,,,,,
,9173,,,,,,,,,
,9174,,,,,,,,,
,9175,"A TRAIN TO 190 ST",,,"ALL",,1193,1494,,"B8"
,9176,"A TRAIN TO FAR ROCKAWAY",,,"ALL",,1193,1494,,
,9177,"A TRAIN TO B98 ST",,,"ALL",,1193,1494,,
,9178,"A TRAIN TO B90 ST",,,"ALL",,1193,1494,,
,9179,"A TRAIN TO AQUEDUCT",,,"ALL",,1193,1494,,
,9180,"A TRAIN EXPRESS TO 
HOWARD BEACH/JFK",,,"ALL",,1193,1494,,
,9181,"A TRAIN TO BROAD CHANNEL",,,"ALL",,1193,1494,,
,9182,"A TRAIN LOCAL
TO HOWARD BEACH/JFK",,,"ALL",,1193,1494,,
,9183,"A TRAIN LOCAL TO EUCLID AV",,,"ALL",,1193,1494,,
,9184,"A TRAIN EXPRESS TO EUCLID AV",,,"ALL",,1193,1494,,
,9185,"E TRAIN TO QUEENS PLAZA",,,"ALL",,1193,1494,,
,9186,"E TRAIN TO QNSBORO PLZ",,,"ALL",,1193,1494,,
,9187,"E/F TRAINS TO ROOSEVELT AV",,,"ALL",,1193,1494,,
,9188,"F TRAIN TO 21 ST - QUEENSBRIDGE",,,"ALL",,1193,1494,,
,9189,"E TRAIN TO 23 - ELY AV",,,"ALL",,1193,1494,,
,9190,"E/F TRAINS TO FOREST HILLS - 71 AV",,,"ALL",,1193,1494,,
,9191,"E/F TRAINS TO UNION TPKE",,,"ALL",,1193,1494,,
,9192,"E/F TRAINS TO VAN WYCK BL",,,"ALL",,1193,1494,,
,9193,"E TRAIN TO VAN WYCK BL",,,"ALL",,1193,1494,,
,9194,"E TRAIN TO JAMAICA CTR",,,"ALL",,1193,1494,,
,9195,"E TRAIN TO UNION TPKE",,,"ALL",,1193,1494,,
,9196,,,,,,,,,
,9197,,,,,,,,,
,9198,"STORM ROUTE",,,"ALL ",,1193,1494,,
,9199,,,,,,,,,
,9200,,,,,,,,,
,9201,"COASTAL STORM                                                                    EMERGENCY ROUTE",,,"ALL",,1193,1494,,
,9202,"HURRICANE SHELTER",,,"ALL",,1193,1494,,
,9203,"EVACUATION CTR",,,"ALL",,1193,1494,,
,9204,"TO SUBWAY",,,"ALL",,1193,1494,,
,9205,"#4 TRAIN TO BEDFORD PK BL - D",,,"ALL",,1193,1494,,
,9206,"#2 TRAIN EXPRESS TO E 180 ST",,,"ALL",,1193,1494,,
,9207,"#2 TRAIN EXPRESS TO 149 ST - 3 AV",,,"ALL",,1193,1494,,
,9208,"#6 TRAIN EXPRESS TO PARKCHESTER",,,"ALL",,1193,1494,,
,9209,"#6 TRAIN EXPRESS TO 138 ST",,,"ALL",,1193,1494,,
,9210,"#7 TRAIN TO 36 ST - R",,,"ALL",,1193,1494,,
,9211,"#7 TRAIN TO 111 ST ",,,"ALL",,1193,1494,,
,9212,,,,,,,,,
,9213,"F TRAIN TO EAST BROADWAY",,,"ALL",,1193,1494,,
,9214,"F TRAIN TO VAN WYCK BL",,,"ALL",,1193,1494,,
,9215,"F TRAIN TO BWAY - LAFAYETTE",,,"ALL",,1193,1494,,
,9216,"F TRAIN TO 2 AV",,,"ALL",,1193,1494,,
,9217,,,,,,,,,
,9218,"F TRAIN TO QUEENS PLZ",,,"ALL",,1193,1494,,
,9219,"F TRAIN TO ROOSEVELT IS",,,"ALL",,1193,1494,,
,9220,"F TRAIN TO 23 ELY AV",,,"ALL",,1193,1494,,
,9221,"F TRAIN TO UNION TPK",,,"ALL",,1193,1494,,
,9222,"F TRAIN TO PARSONS BL",,,"ALL",,1193,1494,,
,9223,"F TRAIN TO 169 ST",,,"ALL",,1193,1494,,
,9224,"F TRAIN TO 179 ST",,,"ALL",,1193,1494,,
,9225,,,,,,,,,
,9226,,,,,,,,,
,9227,,,,,,,,,
,9228,,,,,,,,,
,9229,,,,,,,,,
,9230,"LIRR TRAIN TO BELLEROSE",,,"ALL",,1193,1494,,
,9231,"LIRR TRAIN TO FLORAL PK",,,"ALL",,1193,1494,,
,9232,"LIRR TRAIN TO STEWART MANOR",,,"ALL",,1193,1494,,
,9233,"LIRR TRAIN TO GARDEN CITY
via NASSAU BLVD",,,"ALL",,1193,1494,,
,9234,"LIRR TRAIN TO GARDEN CITY",,,"ALL",,1193,1494,,
,9235,"LIRR TRAIN TO HEMPSTEAD",,,"ALL",,1193,1494,,
,9236,"LIRR TRAIN TO HEMPSTEAD
LOCAL STOPS",,,"ALL",,1193,1494,,
,9237,"LIRR TRAIN TO JAMAICA",,,"ALL",,1193,1494,,
,9238,"LIRR TRAIN TO JAMAICA
via BELLEROSE",,,"ALL",,1193,1494,,
,9239,"LIRR TRAIN TO JAMAICA
via BELLEROSE",,,"ALL",,1193,1494,,
,9240,"LIRR TRAIN TO JAMAICA
LOCAL STOPS",,,"ALL",,1193,1494,,
,9241,"LIRR TRAIN TO FAR ROCKAWAY",,,"ALL",,1193,1494,,"B9"
,9242,"LIRR TRAIN TO INWOOD",,,"ALL",,1193,1494,,"B9"
,9243,"LIRR TRAIN TO LAWRENCE",,,"ALL",,1193,1494,,"B9"
,9244,"LIRR TRAIN TO CEDARHURST",,,"ALL",,1193,1494,,"B9"
,9245,"LIRR TRAIN TO WOODMERE",,,"ALL",,1193,1494,,"B9"
,9246,"LIRR TRAIN TO HEWLETT",,,"ALL",,1193,1494,,"B9"
,9247,"LIRR TRAIN TO GIBSON",,,"ALL",,1193,1494,,"B9"
,9248,"LIRR TRAIN TO ROSEDALE",,,"ALL",,1193,1494,,"B9"
,9249,"LIRR TRAIN TO LAURELTON",,,"ALL",,1193,1494,,"B9"
,9250,"LIRR TRAIN TO LOCUST MANOR",,,"ALL",,1193,1494,,"B9"
,9251,"LIRR TRAIN TO ST. ALBAN'S",,,"ALL",,1193,1494,,"B9"
,9252,"LIRR TRAIN TO WEST HEMPSTEAD",,,"ALL",,1193,1494,,"B9"
,9253,"LIRR TRAIN TO HEMPSTEAD GARDENS",,,"ALL",,1193,1494,,"B9"
,9254,"LIRR TRAIN TO LAKEVIEW",,,"ALL",,1193,1494,,"B9"
,9255,"LIRR TRAIN TO MALVERNE",,,"ALL",,1193,1494,,"B9"
,9256,"LIRR TRAIN TO WESTWOOD",,,"ALL",,1193,1494,,"B9"
,9257,"LIRR TRAIN TO VALLEY STREAM",,,"ALL",,1193,1494,,"B9"
,9258,"LIRR TRAIN TO NEW HYDE PARK",,,"ALL",,1193,1494,,"B9"
,9259,"LIRR TRAIN TO MERILLON AVE",,,"ALL",,1193,1494,,"B9"
,9260,"LIRR TRAIN TO EAST WILLISTON",,,"ALL",,1193,1494,,"B9"
,9261,"LIRR TRAIN TO FLUSHING",,,"ALL",,1193,1494,,"B9"
,9262,"LIRR TRAIN TO MURRAY HILL",,,"ALL",,1193,1494,,"B9"
,9263,"LIRR TRAIN TO BROADWAY",,,"ALL",,1193,1494,,"B9"
,9264,"LIRR TRAIN TO AUBURNDALE",,,"ALL",,1193,1494,,"B9"
,9265,"LIRR TRAIN TO BAYSIDE",,,"ALL",,1193,1494,,"B9"
,9266,"LIRR TRAIN TO DOUGLASTON",,,"ALL",,1193,1494,,"B9"
,9267,"LIRR TRAIN TO LITTLE NECK",,,"ALL",,1193,1494,,"B9"
,9268,"LIRR TRAIN TO GREAT NECK",,,"ALL",,1193,1494,,"B9"
,9269,"LIRR TRAIN TO MANHASSET",,,"ALL",,1193,1494,,"B9"
,9270,"LIRR TRAIN TO PLANDOME",,,"ALL",,1193,1494,,"B9"
,9271,"LIRR TRAIN TO PORT WASHINGTON",,,"ALL",,1193,1494,,"B9"
,9272,"LIRR TRAIN TO MINEOLA",,,"ALL",,1193,1494,,"B9"
,9500,"POLICE BUS",,,"ALL",,1193,1494,,"B9"
